system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
29_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-30,86.75900870269587,1643500800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-31,84.64307363906781,1643587200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-31,80.17832501479269,1643587200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-31,86.78912589634747,1643587200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-02-01,60.40147169867825,1643673600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-02-01,63.04001021952244,1643673600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-02-01,64.84005884925092,1643673600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-02-02,31.52147966956241,1643760000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-02-02,35.419881278433884,1643760000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-02-02,40.672322217850464,1643760000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-02-03,46.97068864287736,1643846400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-02-03,43.15511178857982,1643846400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-02-03,64.36315745970641,1643846400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-02-04,66.70890121992787,1643932800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-02-04,56.20739628540033,1643932800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-02-04,77.44063140358625,1643932800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
